Time,Data,Simulation
0.32,0.2999999999999998,0.0
0.322,0.2999999999999998,0.0
0.324,0.2999999999999998,0.0
0.326,0.2999999999999998,0.0
0.328,0.3999999999999999,0.0
0.33,0.3999999999999999,0.4022880315848118
0.332,0.3999999999999999,0.843707455898969
0.334,0.3999999999999999,1.2840847512097642
0.336,0.3999999999999999,1.7233333598296554
0.338,0.5,2.161366953074459
0.34,0.6000000000000001,2.5980994485556823
0.342,0.6000000000000001,3.033445027414051
0.344,0.6000000000000001,3.4673181514902103
0.346,0.6000000000000001,3.8996335804286097
0.348,0.6000000000000001,4.330306388710668
0.35,0.7000000000000002,4.759251982613264
0.352,0.7000000000000002,5.186386117088724
0.354,0.7000000000000002,5.611624912562438
0.356,0.7999999999999998,6.034884871644331
0.358,0.7999999999999998,6.456082895750452
0.36,0.8999999999999999,6.875136301630928
0.362,0.8999999999999999,7.291962837800684
0.364,0.8999999999999999,7.706480700869253
0.366,0.8999999999999999,8.118608551766153
0.368,0.8999999999999999,8.52826553185831
0.37,0.8999999999999999,8.935371278955971
0.372,1.0,9.339845943203857
0.374,1.0,9.741610202854046
0.376,1.0,10.140585279917333
0.378,1.1,10.536692955689825
0.38,1.1,10.92985558615153
0.382,1.0,11.319996117233838
0.384,1.1,11.707038099952802
0.386,1.1,12.090905705405163
0.388,1.1,12.471523739624187
0.39,1.1,12.848817658292399
0.392,1.2000000000000002,13.222713581308343
0.394,1.2000000000000002,13.59313830720462
0.396,1.2000000000000002,13.960019327414456
0.398,1.2000000000000002,14.323284840384103
0.4,1.2000000000000002,14.682863765528564
0.402,1.2000000000000002,15.038685757028023
0.404,1.2999999999999998,15.390681217462504
0.406,1.2999999999999998,15.738781311282374
0.408,1.4,16.082917978112363
0.41,1.5999999999999996,16.423023945886726
0.412,1.9000000000000004,16.75903274381338
0.414,2.4000000000000004,17.090878715164862
0.416,2.9000000000000004,17.418497029893963
0.418,3.5,17.741823697071954
0.42,4.2,18.060795577147584
0.422,4.9,18.375350394024704
0.424,5.6,18.68542674695686
0.426,6.4,18.990964122256916
0.428,7.199999999999999,19.291902904819988
0.43,7.9,19.58818438945811
0.432,8.6,19.879750792044824
0.434,9.4,20.16654526046826
0.436,10.2,20.448511885391184
0.438,10.9,20.72559571081645
0.44,11.6,20.997742744456612
0.442,12.1,21.264899967906178
0.444,12.7,21.527015346615322
0.446,13.3,21.784037839663785
0.448,13.899999999999999,22.03591740933373
0.45,14.399999999999999,22.282605030480468
0.452,14.899999999999999,22.4
0.454,15.399999999999999,22.4
0.456,15.899999999999999,22.4
0.458,16.3,22.4
0.46,16.7,22.4
0.462,17.1,22.4
0.464,17.5,22.4
0.466,17.8,22.4
0.468,18.2,22.4
0.47,18.5,22.4
0.472,18.9,22.4
0.474,19.2,22.4
0.476,19.5,22.4
0.478,19.7,22.4
0.48,20.0,22.4
0.482,20.2,22.4
0.484,20.4,22.4
0.486,20.5,22.4
0.488,20.7,22.4
0.49,20.9,22.4
0.492,21.1,22.4
0.494,21.3,22.4
0.496,21.4,22.4
0.498,21.5,22.4
0.5,21.6,22.4
0.502,21.7,22.4
0.504,21.8,22.4
0.506,21.9,22.4
0.508,22.0,22.4
0.51,22.0,22.4
0.512,22.1,22.4
0.514,22.1,22.4
0.516,22.1,22.4
0.518,22.1,22.4
0.52,22.2,22.4
0.522,22.2,22.4
0.524,22.2,22.4
0.526,22.2,22.4
0.528,22.2,22.4
0.53,22.2,22.4
0.532,22.2,22.4
0.534,22.2,22.4
0.536,22.2,22.4
0.538,22.2,22.4
0.54,22.2,22.4
0.542,22.2,22.4
0.544,22.2,22.4
0.546,22.2,22.4
0.548,22.2,22.4
0.55,22.2,22.4
0.552,22.2,22.4
0.554,22.2,22.4
0.556,22.2,22.4
0.558,22.2,22.4
0.56,22.2,22.4
0.562,22.2,22.4
0.564,22.1,22.4
0.566,22.1,22.4
0.568,22.1,22.4
0.57,22.2,22.4
0.572,22.2,22.4
0.574,22.2,22.4
0.576,22.2,22.4
0.578,22.2,22.4
0.58,22.2,22.4
0.582,22.2,22.4
0.584,22.2,22.4
0.586,22.2,22.4
0.588,22.2,22.4
0.59,22.2,22.4
0.592,22.2,22.4
0.594,22.2,22.4
0.596,22.2,22.4
0.598,22.2,22.4
0.6,22.2,22.4
0.602,22.2,22.4
0.604,22.2,22.4
0.606,22.2,22.4
0.608,22.2,22.4
0.61,22.2,22.4
0.612,22.2,22.4
0.614,22.1,22.4
0.616,22.1,22.19835688128771
0.618,22.1,21.950077767360597
0.62,22.0,21.6966369478497
0.622,21.9,21.438084033277487
0.624,21.9,21.174469638158282
0.626,21.9,20.90584537145691
0.628,21.8,20.632263826846962
0.63,21.7,20.353778572770103
0.632,21.5,20.070444142297507
0.634,21.4,19.78231602279483
0.636,21.3,19.489450645391987
0.638,21.2,19.191905374259164
0.64,21.1,18.889738495690597
0.642,20.9,18.583009206997467
0.644,20.7,18.271777605211632
0.646,20.4,17.956104675601757
0.648,20.3,17.63605228000354
0.65,20.0,17.311683144965617
0.652,19.8,16.983060849713347
0.654,19.6,16.650249813931794
0.656,19.3,16.313315285370276
0.658,19.0,15.972323327270136
0.66,18.7,15.62734080561804
0.662,18.4,15.278435376226605
0.664,18.0,14.925675471644826
0.666,17.6,14.569130287900233
0.668,17.2,14.208869771075237
0.67,16.8,13.844964603719971
0.672,16.4,13.477486191103948
0.674,16.1,13.10650664730914
0.676,15.600000000000001,12.732098781166822
0.678,15.100000000000001,12.354336082040971
0.68,14.5,11.973292705460688
0.682,14.0,11.58904345860445
0.684,13.4,11.201663785638972
0.686,12.9,10.811229752915406
0.688,12.3,10.417818034025897
0.69,11.8,10.021505894723354
0.692,11.1,9.622371177707473
0.694,10.4,9.220492287280086
0.696,9.6,8.815948173872933
0.698,8.8,8.408818318451065
0.7,8.1,7.999182716795081
0.702,7.4,7.587121863665536
0.704,6.6,7.172716736852789
0.706,5.800000000000001,6.756048781115766
0.708,5.1,6.337199892013027
0.71,4.4,5.916252399629663
0.712,3.7,5.4932890522035684
0.714,3.0999999999999996,5.068392999654643
0.716,2.5,4.641647777020637
0.718,2.0,4.213137287803248
0.72,1.7000000000000002,3.7829457872282535
0.722,1.5,3.351157865423412
0.724,1.4,2.917858430517964
0.726,1.2999999999999998,2.4831326916675747
0.728,1.2999999999999998,2.047066142008605
0.73,1.2000000000000002,1.6097445415456337
0.732,1.2000000000000002,1.1712538999761641
0.734,1.2000000000000002,0.7316804594565504
0.736,1.2000000000000002,0.2911106773130931
0.738,1.2000000000000002,0.0
0.74,1.2000000000000002,0.0
0.742,1.2000000000000002,0.0
0.744,1.1,0.0
0.746,1.1,0.0
0.748,1.1,0.0
0.75,1.1,0.0
0.752,1.0,0.0
0.754,1.0,0.0
0.756,1.0,0.0
0.758,1.0,0.0
0.76,1.0,0.0
0.762,1.0,0.0
0.764,0.8999999999999999,0.0
0.766,0.8999999999999999,0.0
0.768,0.8999999999999999,0.0
0.77,0.8999999999999999,0.0
0.772,0.7999999999999998,0.0
0.774,0.7999999999999998,0.0
0.776,0.7999999999999998,0.0
0.778,0.7999999999999998,0.24679297544037135
0.78,0.7000000000000002,0.6871941597030514
0.782,0.7000000000000002,1.12658403165148
0.784,0.7000000000000002,1.5648762265957807
0.786,0.6000000000000001,2.001984602596532
0.788,0.6000000000000001,2.4378232577204284
0.79,0.6000000000000001,2.8723065472386424
0.792,0.6000000000000001,3.3053491007639026
0.794,0.5,3.736865839322309
0.796,0.5,4.166771992355943
0.798,0.3999999999999999,4.594983114652391
0.8,0.3999999999999999,5.0214151031972944
0.802,0.3999999999999999,5.44598421394609
0.804,0.3999999999999999,5.868607078511172
0.806,0.3999999999999999,6.289200720760711
0.808,0.3999999999999999,6.707682573325442
0.81,0.2999999999999998,7.123970494009717
0.812,0.2999999999999998,7.537982782103246
0.814,0.2999999999999998,7.949638194589964
0.816,0.20000000000000018,8.358855962250445
0.818,0.20000000000000018,8.76555580565446
0.82,0.2999999999999998,9.169657951040195
0.822,0.2999999999999998,9.571083146076829
0.824,0.2999999999999998,9.969752675507083
0.826,0.2999999999999998,10.36558837666653
0.828,0.2999999999999998,10.758512654876451
0.83,0.2999999999999998,11.14844849870707
0.832,0.2999999999999998,11.535319495108077
0.834,0.3999999999999999,11.919049844403443
0.836,0.5,12.299564375147472
0.838,0.7000000000000002,12.676788558839268
0.84,0.8999999999999999,13.05064852449268
0.842,1.2000000000000002,13.421071073058952
0.844,1.5,13.787983691699383
0.846,1.7999999999999998,14.151314567905237
0.848,2.2,14.51099260346238
0.85,2.5,14.866947428258014
0.852,3.0,15.219109413927066
0.854,3.4000000000000004,15.567409687335775
0.856,3.8,15.911780143900122
0.858,4.2,16.252153460736803
0.86,4.7,16.5884631096445
0.862,5.2,16.92064336991321
0.864,5.699999999999999,17.24862934095963
0.866,6.300000000000001,17.572356954786397
0.868,6.800000000000001,17.891762988263345
0.87,7.4,18.20678507522867
0.872,7.9,18.517361718408207
0.874,8.5,18.823432301151083
0.876,9.2,19.12493709897978
0.878,9.8,19.42181729095311
0.88,10.5,19.71401497084037
0.882,11.1,20.001473158105007
0.884,11.8,20.284135808696465
0.886,12.4,20.561947825648527
0.888,13.1,20.83485506948285
0.89,13.8,21.102804368416304
0.892,14.5,21.365743528370803
0.894,15.2,21.623621342784315
0.896,15.899999999999999,21.876387602221897
0.898,16.4,22.12399310378557
0.9,17.0,22.36638966032196
0.902,17.6,22.4
0.904,18.2,22.4
0.906,18.8,22.4
0.908,19.3,22.4
0.91,19.8,22.4
0.912,20.2,22.4
0.914,20.4,22.4
0.916,20.7,22.4
0.918,20.9,22.4
0.92,21.1,22.4
0.922,21.2,22.4
0.924,21.3,22.4
0.926,21.3,22.4
0.928,21.3,22.4
0.93,21.3,22.4
0.932,21.2,22.4
0.934,21.2,22.4
0.936,21.3,22.4
0.938,21.3,22.4
0.94,21.3,22.4
0.942,21.3,22.4
0.944,21.3,22.4
0.946,21.3,22.4
0.948,21.3,22.4
0.95,21.3,22.4
0.952,21.3,22.4
0.954,21.4,22.4
0.956,21.4,22.4
0.958,21.4,22.4
0.96,21.4,22.4
0.962,21.4,22.4
0.964,21.4,22.4
0.966,21.4,22.4
0.968,21.4,22.4
0.97,21.4,22.4
0.972,21.5,22.4
0.974,21.5,22.4
0.976,21.5,22.4
0.978,21.5,22.4
0.98,21.5,22.4
0.982,21.5,22.4
0.984,21.5,22.4
0.986,21.5,22.4
0.988,21.5,22.4
0.99,21.5,22.4
0.992,21.5,22.4
0.994,21.5,22.4
0.996,21.5,22.4
0.998,21.5,22.4
1.0,21.5,22.4
1.002,21.5,22.4
1.004,21.5,22.4
1.006,21.5,22.4
1.008,21.5,22.4
1.01,21.5,22.4
1.012,21.5,22.4
1.014,21.5,22.4
1.016,21.5,22.4
1.018,21.5,22.4
1.02,21.5,22.4
1.022,21.5,22.4
1.024,21.5,22.4
1.026,21.5,22.4
1.028,21.5,22.4
1.03,21.5,22.4
1.032,21.5,22.4
1.034,21.5,22.4
1.036,21.5,22.4
1.038,21.5,22.4
1.04,21.5,22.4
1.042,21.5,22.4
1.044,21.5,22.4
1.046,21.5,22.4
1.048,21.4,22.4
1.05,21.4,22.4
1.052,21.4,22.4
1.054,21.4,22.4
1.056,21.5,22.4
1.058,21.5,22.4
1.06,21.5,22.4
1.062,21.4,22.4
1.064,21.4,22.19617813758805
1.066,21.4,21.950303128152488
1.068,21.4,21.699266381520793
1.07,21.4,21.44311703816579
1.072,21.4,21.181905242509135
1.074,21.4,20.91568213346992
1.076,21.4,20.644499834813335
1.078,21.3,20.36841144530046
1.08,21.3,20.087471028640547
1.082,21.3,19.801733603246984
1.084,21.3,19.511255131798286
1.086,21.3,19.21609251060557
1.088,21.3,18.91630355878785
1.09,21.3,18.61194700725671
1.092,21.3,18.303082487511936
1.094,21.3,17.989770520249596
1.096,21.3,17.672072503784342
1.098,21.3,17.35005070228758
1.1,21.2,17.02376823384336
1.102,21.2,16.693289058323725
1.104,21.2,16.358677965085448
1.106,21.1,16.020000560490175
1.108,20.9,15.677323255249885
1.11,20.7,15.330713251599773
1.112,20.4,14.980238530300747
1.114,20.0,14.62596783747363
1.116,19.6,14.26797067126741
1.118,19.0,13.906317268363814
1.12,18.5,13.541078590320575
1.122,18.0,13.172326309755832
1.124,17.4,12.800132796376195
1.126,16.8,12.424571102851015
1.128,16.3,12.045714950535448
1.13,15.600000000000001,11.663638715045037
1.132,14.899999999999999,11.278417411684552
1.134,14.2,10.890126680733871
1.136,13.5,10.498842772593763
1.138,12.8,10.1046425327945
1.14,12.1,9.707603386870318
1.142,11.6,9.307803325102658
1.144,10.9,8.905320887135419
1.146,10.2,8.500235146465243
1.148,9.6,8.092625694810149
1.15,8.9,7.682572626359683
1.152,8.4,7.270156521909963
1.154,7.9,6.855458432886966
1.156,7.300000000000001,6.438559865261459
1.158,6.699999999999999,6.019542763359057
1.16,6.199999999999999,5.5984894935689375
1.162,5.6,5.175482827954754
1.164,5.0,4.750605927771358
1.166,4.5,4.323942326891021
1.168,4.1,3.895575915142816
1.17,3.7,3.4655909215689173
1.172,3.3,3.034071897601614
1.174,2.9000000000000004,2.6011037001648334
1.176,2.5,2.16677147470405
1.178,2.0999999999999996,1.7311606381484668
1.18,1.7000000000000002,1.294356861809405
1.182,1.4,0.8564460542188568
1.184,1.1,0.4175143439121717
1.186,0.7999999999999998,0.0
1.188,0.7000000000000002,0.0
1.19,0.5,0.0
1.192,0.3999999999999999,0.0
1.194,0.3999999999999999,0.0
1.196,0.2999999999999998,0.0
1.198,0.2999999999999998,0.0
1.2,0.2999999999999998,0.0
1.202,0.2999999999999998,0.0
1.204,0.2999999999999998,0.0
1.206,0.2999999999999998,0.0
1.208,0.2999999999999998,0.0
1.21,0.2999999999999998,0.0
1.212,0.2999999999999998,0.0
1.214,0.2999999999999998,0.0
1.216,0.2999999999999998,0.0
1.218,0.2999999999999998,0.0
1.22,0.3999999999999999,0.0
1.222,0.3999999999999999,0.0
1.224,0.3999999999999999,0.0
1.226,0.5,0.09219080128537865
1.228,0.5,0.5315668295838571
1.23,0.6000000000000001,0.9699621877737332
1.232,0.6000000000000001,1.407290705610488
1.234,0.6000000000000001,1.8434664293827685
1.236,0.6000000000000001,2.278403639130967
1.238,0.7000000000000002,2.712016865810024
1.24,0.7000000000000002,3.144220908392496
1.242,0.7000000000000002,3.5749308509078577
1.244,0.7000000000000002,4.004062079414172
1.246,0.7999999999999998,4.431530298898188
1.248,0.7999999999999998,4.857251550100013
1.25,0.7999999999999998,5.281142226258549
1.252,0.7999999999999998,5.7031190897738675
1.254,0.8999999999999999,6.123099288782835
1.256,0.8999999999999999,6.541000373644186
1.258,1.0,6.956740313329516
1.26,1.0,7.3702375117164305
1.262,1.0,7.781410823780396
1.264,1.0,8.1901795716817
1.266,1.0,8.596463560744073
1.268,1.0,9.000183095321535
1.27,1.1,9.401258994550117
1.272,1.1,9.799612607981086
1.274,1.1,10.195165831092465
1.276,1.1,10.587841120675606
1.278,1.1,10.977561510093652
1.28,1.1,11.364250624408786
1.282,1.1,11.747832695375259
1.284,1.1,12.12823257629516
1.286,1.2000000000000002,12.505375756734038
1.288,1.2000000000000002,12.879188377093495
1.29,1.2999999999999998,13.249597243037924
1.292,1.2999999999999998,13.61652983977267
1.294,1.2999999999999998,13.979914346170919
1.296,1.2999999999999998,14.339679648746671
1.298,1.2999999999999998,14.695755355471272
1.3,1.2999999999999998,15.04807180943092
1.302,1.4,15.396560102322812
1.304,1.5,15.741152087787423
1.306,1.7999999999999998,16.081780394574746
1.308,2.2,16.418378439542057
1.31,2.7,16.750880440481208
1.312,3.3,17.079221428773074
1.314,3.8,17.40333726186737
1.316,4.5,17.723164635585483
1.318,5.2,18.03864109624469
1.32,6.0,18.349705052601625
1.322,6.699999999999999,18.656295787613313
1.324,7.6,18.95835347001387
1.326,8.3,19.255819165705276
1.328,9.0,19.548634848960443
1.33,9.8,19.836743413437045
1.332,10.5,20.12008868300055
1.334,11.2,20.39861542235493
1.336,11.8,20.672269347479638
1.338,12.4,20.940997135871438
1.34,13.0,21.20474643658988
1.342,13.600000000000001,21.46346588010484
1.344,14.100000000000001,21.717105087945274
1.346,14.7,21.965614682147738
1.348,15.100000000000001,22.208946294503612
1.35,15.600000000000001,22.4
1.352,16.1,22.4
1.354,16.5,22.4
1.356,16.9,22.4
1.358,17.3,22.4
1.36,17.7,22.4
1.362,18.0,22.4
1.364,18.4,22.4
1.366,18.7,22.4
1.368,19.0,22.4
1.37,19.3,22.4
1.372,19.6,22.4
1.374,19.9,22.4
1.376,20.1,22.4
1.378,20.4,22.4
1.38,20.4,22.4
1.382,20.6,22.4
1.384,20.8,22.4
1.386,21.0,22.4
1.388,21.2,22.4
1.39,21.3,22.4
1.392,21.5,22.4
1.394,21.6,22.4
1.396,21.7,22.4
1.398,21.8,22.4
1.4,21.8,22.4
1.402,21.9,22.4
1.404,22.0,22.4
1.406,22.1,22.4
1.408,22.1,22.4
1.41,22.2,22.4
1.412,22.2,22.4
1.414,22.2,22.4
1.416,22.2,22.4
1.418,22.2,22.4
1.42,22.2,22.4
1.422,22.2,22.4
1.424,22.3,22.4
1.426,22.2,22.4
1.428,22.2,22.4
1.43,22.2,22.4
1.432,22.2,22.4
1.434,22.2,22.4
1.436,22.2,22.4
1.438,22.2,22.4
1.44,22.2,22.4
1.442,22.3,22.4
1.444,22.3,22.4
1.446,22.3,22.4
1.448,22.2,22.4
1.45,22.2,22.4
1.452,22.2,22.4
1.454,22.2,22.4
1.456,22.3,22.4
1.458,22.3,22.4
1.46,22.3,22.4
1.462,22.2,22.4
1.464,22.2,22.4
1.466,22.2,22.4
1.468,22.2,22.4
1.47,22.2,22.4
1.472,22.2,22.4
1.474,22.2,22.4
1.476,22.3,22.4
1.478,22.2,22.4
1.48,22.2,22.4
1.482,22.2,22.4
1.484,22.2,22.4
1.486,22.2,22.4
1.488,22.2,22.4
1.49,22.2,22.4
1.492,22.2,22.4
1.494,22.2,22.4
1.496,22.2,22.4
1.498,22.2,22.4
1.5,22.2,22.4
1.502,22.2,22.4
1.504,22.2,22.4
1.506,22.2,22.4
1.508,22.2,22.4
1.51,22.2,22.4
1.512,22.1,22.193189426704823
1.514,22.1,21.949710108108107
1.516,22.0,21.70106918019694
1.518,21.9,21.44731531504377
1.52,21.8,21.188498188597425
1.522,21.8,20.924668471321308
1.524,21.7,20.65587781863202
1.526,21.6,20.382178861139316
1.528,21.5,20.10362519468881
1.53,21.3,19.820271370208562
1.532,21.2,19.53217288336095
1.534,21.0,19.239386164001157
1.536,20.8,18.941968565443705
1.538,20.7,18.639978353538503
1.54,20.5,18.333474695557975
1.542,20.4,18.0225176488968
1.544,20.1,17.707168149585947
1.546,19.9,17.387488000622685
1.548,19.6,17.063539860118325
1.55,19.3,16.735387229265502
1.552,19.0,16.403094440126914
1.554,18.7,16.06672664324734
1.556,18.4,15.726349795091064
1.558,18.1,15.382030645306653
1.56,17.7,15.033836723821224
1.562,17.3,14.6818363277664
1.564,16.9,14.326098508238161
1.566,16.4,13.966693056892852
1.568,16.1,13.60369049238178
1.57,15.600000000000001,13.237162046626711
1.572,15.2,12.86717965093884
1.574,14.7,12.493815921983694
1.576,14.100000000000001,12.11714414759459
1.578,13.600000000000001,11.737238272437308
1.58,13.0,11.3541728835287
1.582,12.4,10.968023195611988
1.584,11.8,10.5788650363916
1.586,11.2,10.186774831630435
1.588,10.5,9.791829590112501
1.59,9.8,9.394106888473967
1.592,9.0,8.993684855905629
1.594,8.3,8.590642158729997
1.596,7.6,8.18505798485611
1.598,6.800000000000001,7.7770120281153385
1.6,6.0,7.366584472481478
1.602,5.3,6.953855976178444
1.604,4.5,6.538907655678953
1.606,3.8,6.1218210695976785
1.608,3.3,5.702678202482307
1.61,2.7,5.281561448506069
1.612,2.2,4.8585535950653345
1.614,1.7999999999999998,4.433737806285868
1.616,1.5,4.007197606441445
1.618,1.4,3.5790168632885373
1.62,1.4,3.149279771320816
1.622,1.2999999999999998,2.7180708349472615
1.624,1.2999999999999998,2.285474851597732
1.626,1.2999999999999998,1.8515768947598525
1.628,1.2999999999999998,1.4164622969510887
1.63,1.2000000000000002,0.9802166326300084
1.632,1.2000000000000002,0.5429257010506296
1.634,1.2000000000000002,0.10467550906389095
1.636,1.2000000000000002,0.0
1.638,1.2000000000000002,0.0
1.64,1.2000000000000002,0.0
1.642,1.2000000000000002,0.0
1.644,1.2000000000000002,0.0
1.646,1.1,0.0
1.648,1.1,0.0
1.65,1.0,0.0
1.652,1.0,0.0
1.654,1.0,0.0
1.656,1.0,0.0
1.658,1.0,0.0
1.66,1.0,0.0
1.662,1.0,0.0
1.664,0.8999999999999999,0.0
1.666,0.8999999999999999,0.0
1.668,0.7999999999999998,0.0
1.67,0.7999999999999998,0.0
1.672,0.7999999999999998,0.0
1.674,0.7999999999999998,0.0
1.676,0.7999999999999998,0.37682403714956036
1.678,0.7999999999999998,0.8142178823745196
1.68,0.7000000000000002,1.250575551112333
1.682,0.7000000000000002,1.685811279343975
1.684,0.6000000000000001,2.11983953058299
1.686,0.6000000000000001,2.5525750130023335
1.688,0.6000000000000001,2.9839326965030195
1.69,0.6000000000000001,3.413827829720522
1.692,0.5,3.8421759569650686
1.694,0.5,4.268892935091892
1.696,0.5,4.693894950297611
1.698,0.3999999999999999,5.11709853483889
1.7,0.3999999999999999,5.538420583669599
1.702,0.3999999999999999,5.957778370992755
1.704,0.2999999999999998,6.375089566723478
1.706,0.2999999999999998,6.79027225285938
1.708,0.2999999999999998,7.203244939754677
1.71,0.2999999999999998,7.6139265822945
1.712,0.2999999999999998,8.022236595966078
1.714,0.2999999999999998,8.428094872822658
1.716,0.2999999999999998,8.831421797337653
1.718,0.2999999999999998,9.232138262144948
1.72,0.2999999999999998,9.630165683662316
1.722,0.2999999999999998,10.025426017594592
1.724,0.3999999999999999,10.417841774313457
1.726,0.3999999999999999,10.807336034110607
1.728,0.3999999999999999,11.193832462321186
1.73,0.5,11.577255324314502
1.732,0.6000000000000001,11.957529500348965
1.734,0.7999999999999998,12.334580500288343
1.736,1.1,12.70833447817643
1.738,1.4,13.078718246667348
1.74,1.7000000000000002,13.445659291308669
1.742,2.0999999999999996,13.809085784674712
1.744,2.4000000000000004,14.16892660034734
1.746,2.8,14.525111326741667
1.748,3.2,14.87757028077421
1.75,3.5999999999999996,15.226234521370973
1.752,4.0,15.571035862813085
1.754,4.5,15.911906887917695
1.756,5.0,16.248780961051757
1.758,5.5,16.581592240976594
1.76,6.1,16.910275693521047
1.762,6.6,17.234767104081083
1.764,7.1,17.55500308994389
1.766,7.699999999999999,17.87092111243445
1.768,8.2,18.182459488882685
1.77,8.8,18.489557404409318
1.772,9.5,18.792154923528695
1.774,10.1,19.090193001566767
1.776,10.8,19.38361349589259
1.778,11.4,19.67235917696171
1.78,12.1,19.956373739169916
1.782,12.7,20.23560181151573
1.784,13.4,20.50998896807031
1.786,14.100000000000001,20.779481738253327
1.788,14.8,21.044027616913354
1.79,15.5,21.303575074211658
1.792,16.2,21.558073565307993
1.794,16.7,21.807473539847276
1.796,17.3,22.051726451245994
1.798,17.9,22.290784765777165
1.8,18.4,22.4
1.802,18.9,22.4
1.804,19.4,22.4
1.806,19.9,22.4
1.808,20.3,22.4
1.81,20.6,22.4
1.812,20.8,22.4
1.814,21.0,22.4
1.816,21.1,22.4
1.818,21.2,22.4
1.82,21.3,22.4
1.822,21.3,22.4
1.824,21.3,22.4
1.826,21.3,22.4
1.828,21.3,22.4
1.83,21.3,22.4
1.832,21.3,22.4
1.834,21.3,22.4
1.836,21.3,22.4
1.838,21.3,22.4
1.84,21.4,22.4
1.842,21.4,22.4
1.844,21.4,22.4
1.846,21.4,22.4
1.848,21.4,22.4
1.85,21.4,22.4
1.852,21.4,22.4
1.854,21.4,22.4
1.856,21.5,22.4
1.858,21.5,22.4
1.86,21.5,22.4
1.862,21.5,22.4
1.864,21.4,22.4
1.866,21.4,22.4
1.868,21.4,22.4
1.87,21.5,22.4
1.872,21.5,22.4
1.874,21.5,22.4
1.876,21.5,22.4
1.878,21.5,22.4
1.88,21.5,22.4
1.882,21.5,22.4
1.884,21.5,22.4
1.886,21.5,22.4
1.888,21.5,22.4
1.89,21.6,22.4
1.892,21.6,22.4
1.894,21.6,22.4
1.896,21.6,22.4
1.898,21.5,22.4
1.9,21.5,22.4
1.902,21.5,22.4
1.904,21.5,22.4
1.906,21.5,22.4
1.908,21.5,22.4
1.91,21.6,22.4
1.912,21.5,22.4
1.914,21.5,22.4
1.916,21.5,22.4
1.918,21.5,22.4
1.92,21.5,22.4
1.922,21.5,22.4
1.924,21.6,22.4
1.926,21.5,22.4
1.928,21.5,22.4
1.93,21.5,22.4
1.932,21.5,22.4
1.934,21.5,22.4
1.936,21.5,22.4
1.938,21.5,22.4
1.94,21.5,22.4
1.942,21.5,22.4
1.944,21.5,22.4
1.946,21.5,22.4
1.948,21.5,22.4
1.95,21.4,22.4
1.952,21.4,22.4
1.954,21.5,22.4
1.956,21.5,22.4
1.958,21.5,22.4
1.96,21.5,22.189397199988505
1.962,21.4,21.948305140243548
1.964,21.4,21.702051757300598
1.966,21.4,21.45068525648381
1.968,21.4,21.19425484689202
1.97,21.4,20.93281073212627
1.972,21.3,20.666404100817925
1.974,21.4,20.39508711695844
1.976,21.3,20.118912910032105
1.978,21.3,19.837935564952886
1.98,21.3,19.552210111806794
1.982,21.3,19.261792515401027
1.984,21.3,18.966739664621368
1.986,21.3,18.667109361599252
1.988,21.3,18.36296031069004
1.99,21.3,18.054352107264048
1.992,21.3,17.74134522631196
1.994,21.3,17.424001010866345
1.996,21.3,17.102381660240916
1.998,21.2,16.77655021808941
2.0,21.0,16.44657056028596
2.002,20.9,16.112507382628714
2.004,20.6,15.774426188368878
2.006,20.4,15.432393275567051
2.008,20.1,15.086475724279014
2.01,19.6,14.736741383573086
2.012,19.1,14.383258858381309
2.014,18.6,14.026097496186596
2.016,18.0,13.665327373548374
2.018,17.5,13.301019282468927
2.02,16.9,12.93324471660297
2.022,16.3,12.562075857312937
2.024,15.7,12.187585559572614
2.026,15.100000000000001,11.809847337721655
2.028,14.3,11.428935351073699
2.03,13.600000000000001,11.044924389380906
2.032,12.9,10.657889858157594
2.034,12.2,10.267907763865963
2.036,11.7,9.875054698966762
2.038,11.0,9.4794078268379
2.04,10.4,9.081044866563998
2.042,9.7,8.680044077600105
2.044,9.1,8.27648424431253
2.046,8.5,7.870444660400182
2.048,7.9,7.462005113199548
2.05,7.4,7.051245867876695
2.052,6.800000000000001,6.638247651509615
2.054,6.199999999999999,6.223091637064335
2.056,5.699999999999999,5.8058594272682535
2.058,5.2,5.386633038384246
2.06,4.7,4.965494883889014
2.062,4.2,4.542527758059371
2.064,3.7,4.117814819470043
2.066,3.4000000000000004,3.6914395744067026
2.068,2.9000000000000004,3.2634858601979646
2.07,2.5,2.834037828470077
2.072,2.2,2.4031799283281763
2.074,1.7999999999999998,1.9709968894678658
2.076,1.5,1.537573705221075
2.078,1.2000000000000002,1.1029956155400351
2.08,1.0,0.6673480899233682
2.082,0.7000000000000002,0.23071681028821592
2.084,0.6000000000000001,0.0
2.086,0.3999999999999999,0.0
2.088,0.2999999999999998,0.0
2.09,0.2999999999999998,0.0
2.092,0.2999999999999998,0.0
2.094,0.3999999999999999,0.0
2.096,0.2999999999999998,0.0
2.098,0.2999999999999998,0.0
2.1,0.2999999999999998,0.0
2.102,0.2999999999999998,0.0
2.104,0.2999999999999998,0.0
2.106,0.2999999999999998,0.0
2.108,0.3999999999999999,0.0
2.11,0.3999999999999999,0.0
2.112,0.3999999999999999,0.0
2.114,0.3999999999999999,0.0
2.116,0.3999999999999999,0.0
2.118,0.3999999999999999,0.0
