Time (s),Light Intensity (%)
213.928,2.7
213.93,2.3
213.932,2.1
213.934,1.9
213.936,1.8
213.938,1.7
213.94,1.6
213.942,1.5
213.944,1.4
213.946,1.3
213.948,1.3
213.95,1.2
213.952,1.2
213.954,1.2
213.956,1.2
213.958,1.1
213.96,1.1
213.962,1.1
213.964,1
213.966,1
213.968,1
213.97,1
213.972,1
213.974,1
213.976,1
213.978,1
213.98,0.9
213.982,0.9
213.984,0.9
213.986,0.9
213.988,1
213.99,1
213.992,1
213.994,0.9
213.996,0.9
213.998,0.8
214,0.9
214.002,0.8
214.004,0.9
214.006,0.9
214.008,0.8
214.01,0.8
214.012,0.8
214.014,0.8
214.016,0.7
214.018,0.8
214.02,0.7
214.022,0.8
214.024,0.8
214.026,0.7
214.028,0.7
214.03,0.6
214.032,0.6
214.034,0.7
214.036,0.6
214.038,0.6
214.04,0.6
214.042,0.6
214.044,0.6
214.046,0.6
214.048,0.5
214.05,0.5
214.052,0.5
214.054,0.5
214.056,0.6
214.058,0.6
214.06,0.5
214.062,0.5
214.064,0.5
214.066,0.5
214.068,0.5
214.07,0.5
214.072,0.5
214.074,0.5
214.076,0.5
214.078,0.4
214.08,0.4
214.082,0.4
214.084,0.4
214.086,0.4
214.088,0.4
214.09,0.5
214.092,0.5
214.094,0.4
214.096,0.5
214.098,0.5
214.1,0.5
214.102,0.5
214.104,0.6
214.106,0.6
214.108,0.6
214.11,0.6
214.112,0.6
214.114,0.7
214.116,0.8
214.118,1
214.12,1.2
214.122,1.5
214.124,1.8
214.126,2.1
214.128,2.6
214.13,3.2
214.132,3.8
214.134,4.5
214.136,5.4
214.138,6.2
214.14,7.1
214.142,8.1
214.144,9.1
214.146,10.2
214.148,11.1
214.15,12.2
214.152,13.4
214.154,14.5
214.156,15.6
214.158,16.7
214.16,17.8
214.162,18.8
214.164,19.9
214.166,20.9
214.168,22.1
214.17,23
214.172,24.1
214.174,25.1
214.176,26.1
214.178,27
214.18,27.9
214.182,28.8
214.184,29.7
214.186,30.7
214.188,31.5
214.19,32.3
214.192,33.1
214.194,33.9
214.196,34.7
214.198,35.4
214.2,36.1
214.202,36.9
214.204,37.6
214.206,38.3
214.208,38.9
214.21,39.5
214.212,40
214.214,40.6
214.216,41.1
214.218,41.6
214.22,42.2
214.222,42.6
214.224,43.1
214.226,43.5
214.228,43.8
214.23,44.1
214.232,44.5
214.234,44.8
214.236,45.1
214.238,45.4
214.24,45.7
214.242,45.9
214.244,46
214.246,46.2
214.248,46.3
214.25,46.4
214.252,46.5
214.254,46.6
214.256,46.6
214.258,46.6
214.26,46.6
214.262,46.5
214.264,46.4
214.266,46.3
214.268,46.2
214.27,46.1
214.272,45.9
214.274,45.7
214.276,45.4
214.278,45.1
214.28,44.8
214.282,44.5
214.284,44.2
214.286,43.8
214.288,43.6
214.29,43.1
214.292,42.7
214.294,42.2
214.296,41.6
214.298,41.1
214.3,40.6
214.302,40
214.304,39.6
214.306,39
214.308,38.4
214.31,37.7
214.312,36.9
214.314,36.2
214.316,35.5
214.318,34.8
214.32,34.1
214.322,33.3
214.324,32.4
214.326,31.6
214.328,30.8
214.33,29.8
214.332,28.9
214.334,28
214.336,27.1
214.338,26.2
214.34,25.2
214.342,24.2
214.344,23.1
214.346,22.1
214.348,21.1
214.35,19.9
214.352,18.9
214.354,17.8
214.356,16.8
214.358,15.6
214.36,14.6
214.362,13.4
214.364,12.3
214.366,11.2
214.368,10.2
214.37,9.2
214.372,8.1
214.374,7.1
214.376,6.2
214.378,5.4
214.38,4.6
214.382,3.9
214.384,3.2
214.386,2.6
214.388,2.2
214.39,1.9
214.392,1.5
214.394,1.2
214.396,1
214.398,0.8
214.4,0.7
214.402,0.6
214.404,0.6
214.406,0.6
214.408,0.6
214.41,0.5
214.412,0.5
214.414,0.5
214.416,0.5
214.418,0.5
214.42,0.5
214.422,0.5
214.424,0.5
214.426,0.5
214.428,0.4
214.43,0.4
214.432,0.4
214.434,0.4
214.436,0.5
214.438,0.5
214.44,0.5
214.442,0.5
214.444,0.5
214.446,0.5
214.448,0.5
214.45,0.5
214.452,0.5
214.454,0.5
214.456,0.6
214.458,0.6
214.46,0.5
214.462,0.5
214.464,0.5
214.466,0.5
214.468,0.6
214.47,0.6
214.472,0.6
214.474,0.6
214.476,0.6
214.478,0.6
214.48,0.6
214.482,0.6
214.484,0.7
214.486,0.7
214.488,0.7
214.49,0.8
214.492,0.8
214.494,0.8
214.496,0.8
214.498,0.8
214.5,0.8
214.502,0.8
214.504,0.8
214.506,0.9
214.508,0.9
214.51,0.8
214.512,0.9
214.514,0.9
214.516,0.8
214.518,0.9
214.52,0.9
214.522,0.9
214.524,1
214.526,1
214.528,0.9
214.53,1
214.532,0.9
214.534,0.9
214.536,1
214.538,1
214.54,1
214.542,1
214.544,1
214.546,1
214.548,1
214.55,1
214.552,1
214.554,1.1
214.556,1.1
214.558,1.2
214.56,1.2
214.562,1.2
214.564,1.2
214.566,1.2
214.568,1.3
214.57,1.4
214.572,1.4
214.574,1.5
214.576,1.6
214.578,1.7
214.58,1.8
214.582,2
214.584,2.2
214.586,2.5
214.588,2.9
214.59,3.3
214.592,3.8
214.594,4.4
214.596,5
214.598,5.7
214.6,6.3
214.602,7.1
214.604,7.9
214.606,8.8
214.608,9.7
214.61,10.4
214.612,11.3
214.614,12.2
214.616,13.1
214.618,14.1
214.62,14.9
214.622,15.8
214.624,16.7
214.626,17.6
214.628,18.5
214.63,19.2
214.632,20
214.634,20.8
214.636,21.6
214.638,22.4
214.64,23
214.642,23.7
214.644,24.3
214.646,25
214.648,25.6
214.65,26.2
214.652,26.8
214.654,27.2
214.656,27.7
214.658,28.3
214.66,28.7
214.662,29.1
214.664,29.5
214.666,29.9
214.668,30.3
214.67,30.7
214.672,31
214.674,31.3
214.676,31.4
214.678,31.6
214.68,31.7
214.682,31.9
214.684,32.1
214.686,32.2
214.688,32.3
214.69,32.4
214.692,32.4
214.694,32.4
214.696,32.3
214.698,32.2
214.7,32.1
214.702,32.1
214.704,31.9
214.706,31.8
214.708,31.6
214.71,31.3
214.712,31.1
214.714,30.9
214.716,30.5
214.718,30.2
214.72,29.9
214.722,29.5
214.724,29.1
214.726,28.7
214.728,28.2
214.73,27.6
214.732,27.1
214.734,26.7
214.736,26.1
214.738,25.6
214.74,25
214.742,24.3
214.744,23.6
214.746,22.9
214.748,22.3
214.75,21.5
214.752,20.7
214.754,20
214.756,19.2
214.758,18.4
214.76,17.6
214.762,16.7
214.764,15.8
214.766,14.9
214.768,14.1
214.77,13.2
214.772,12.3
214.774,11.3
214.776,10.5
214.778,9.6
214.78,8.7
214.782,7.9
214.784,7
214.786,6.3
214.788,5.7
214.79,5
214.792,4.4
214.794,3.8
214.796,3.3
214.798,2.8
214.8,2.5
214.802,2.2
214.804,2.1
214.806,1.9
214.808,1.7
214.81,1.6
214.812,1.5
214.814,1.4
214.816,1.3
214.818,1.3
214.82,1.2
214.822,1.2
214.824,1.2
214.826,1.1
214.828,1.1
214.83,1.1
214.832,1
214.834,1
214.836,1
214.838,1
214.84,1
214.842,1
214.844,1
214.846,1
214.848,0.9
214.85,0.9
214.852,1
214.854,1
214.856,1
214.858,1
214.86,0.9
214.862,0.9
214.864,0.9
214.866,0.8
214.868,0.9
214.87,0.9
214.872,0.9
214.874,0.9
214.876,0.9
214.878,0.8
214.88,0.8
214.882,0.8
214.884,0.7
214.886,0.8
214.888,0.8
214.89,0.8
214.892,0.8
214.894,0.7
214.896,0.7
214.898,0.7
214.9,0.6
214.902,0.6
214.904,0.7
214.906,0.6
214.908,0.6
214.91,0.6
214.912,0.6
214.914,0.6
214.916,0.5
214.918,0.5
214.92,0.6
214.922,0.6
214.924,0.5
214.926,0.6
214.928,0.5
214.93,0.5
214.932,0.5
214.934,0.5
214.936,0.5
214.938,0.5
214.94,0.5
214.942,0.5
214.944,0.5
214.946,0.4
214.948,0.4
214.95,0.4
214.952,0.4
214.954,0.5
214.956,0.4
214.958,0.5
214.96,0.5
214.962,0.4
214.964,0.4
214.966,0.4
214.968,0.4
214.97,0.5
214.972,0.5
214.974,0.5
214.976,0.5
214.978,0.5
214.98,0.5
214.982,0.6
214.984,0.6
214.986,0.8
214.988,0.9
214.99,1
214.992,1.2
214.994,1.5
214.996,1.8
214.998,2.1
215,2.7
215.002,3.2
215.004,4
215.006,4.7
215.008,5.5
215.01,6.3
215.012,7.2
215.014,8.2
215.016,9.2
215.018,10.3
215.02,11.3
215.022,12.4
215.024,13.5
215.026,14.6
215.028,15.6
215.03,16.7
215.032,17.8
215.034,18.9
215.036,20
215.038,21.1
215.04,22.2
215.042,23.1
215.044,24.1
215.046,25.1
215.048,26.1
215.05,27
215.052,27.9
215.054,28.9
215.056,29.8
215.058,30.7
215.06,31.4
215.062,32.2
215.064,33
215.066,33.8
215.068,34.6
215.07,35.4
215.072,36
215.074,36.8
215.076,37.5
215.078,38.1
215.08,38.7
215.082,39.3
215.084,39.8
215.086,40.3
215.088,40.9
215.09,41.4
215.092,41.9
215.094,42.4
215.096,42.8
215.098,43.2
215.1,43.6
215.102,43.9
215.104,44.2
215.106,44.6
215.108,44.9
215.11,45.1
215.112,45.3
215.114,45.5
215.116,45.6
215.118,45.8
215.12,46
215.122,46.1
215.124,46.2
215.126,46.2
215.128,46.2
215.13,46.2
215.132,46.1
215.134,46.1
215.136,46
215.138,45.9
215.14,45.8
215.142,45.6
215.144,45.4
215.146,45.2
215.148,44.9
215.15,44.6
215.152,44.4
215.154,44.1
215.156,43.8
215.158,43.5
215.16,43.1
215.162,42.6
215.164,42.1
215.166,41.6
215.168,41.1
215.17,40.6
215.172,40.1
215.174,39.6
215.176,39
215.178,38.4
215.18,37.7
215.182,37
215.184,36.3
215.186,35.6
215.188,35
215.19,34.2
215.192,33.4
215.194,32.6
215.196,31.7
215.198,31
215.2,30.1
215.202,29.2
215.204,28.3
215.206,27.4
215.208,26.6
215.21,25.6
215.212,24.5
215.214,23.5
215.216,22.5
215.218,21.5
215.22,20.4
215.222,19.3
215.224,18.3
215.226,17.2
215.228,16.1
215.23,14.9
215.232,13.9
215.234,12.8
215.236,11.7
215.238,10.6
215.24,9.7
215.242,8.6
215.244,7.6
215.246,6.6
215.248,5.8
215.25,5
215.252,4.2
215.254,3.5
215.256,2.9
215.258,2.4
215.26,2
215.262,1.6
215.264,1.3
215.266,1.1
215.268,0.9
215.27,0.8
215.272,0.7
215.274,0.7
215.276,0.6
215.278,0.5
215.28,0.5
215.282,0.5
215.284,0.5
215.286,0.5
215.288,0.5
215.29,0.5
215.292,0.5
215.294,0.5
215.296,0.4
215.298,0.4
215.3,0.4
215.302,0.4
215.304,0.5
215.306,0.5
215.308,0.5
215.31,0.5
215.312,0.4
215.314,0.4
215.316,0.4
215.318,0.5
215.32,0.5
215.322,0.5
215.324,0.5
215.326,0.5
215.328,0.5
215.33,0.5
215.332,0.5
215.334,0.5
215.336,0.5
215.338,0.6
215.34,0.6
215.342,0.6
215.344,0.6
215.346,0.6
215.348,0.6
215.35,0.6
215.352,0.6
215.354,0.7
215.356,0.7
215.358,0.7
215.36,0.7
215.362,0.7
215.364,0.7
215.366,0.7
215.368,0.8
215.37,0.8
215.372,0.8
215.374,0.9
215.376,0.8
215.378,0.8
215.38,0.8
215.382,0.8
215.384,0.9
215.386,0.9
215.388,0.9
215.39,0.9
215.392,1
215.394,0.9
215.396,0.9
215.398,0.9
215.4,0.9
215.402,1
215.404,1
215.406,1
215.408,1
215.41,1
215.412,1
215.414,1
215.416,1
215.418,1
215.42,1
215.422,1.1
215.424,1.1
215.426,1.1
215.428,1.1
215.43,1.1
215.432,1.1
215.434,1.2
215.436,1.2
215.438,1.3
215.44,1.3
215.442,1.4
215.444,1.4
215.446,1.5
215.448,1.5
215.45,1.7
215.452,1.9
215.454,2.1
215.456,2.3
215.458,2.6
215.46,2.9
215.462,3.3
215.464,3.8
215.466,4.4
215.468,5
215.47,5.7
215.472,6.4
215.474,7.2
215.476,8
215.478,8.8
215.48,9.6
215.482,10.4
215.484,11.3
215.486,12.2
215.488,13.2
215.49,14.1
215.492,14.9
215.494,15.7
215.496,16.6
215.498,17.5
215.5,18.3
215.502,19.1
215.504,19.9
215.506,20.7
215.508,21.5
215.51,22.2
215.512,22.9
215.514,23.5
215.516,24.1
215.518,24.7
215.52,25.4
215.522,26
215.524,26.5
215.526,27.1
215.528,27.5
215.53,27.9
215.532,28.4
215.534,28.8
215.536,29.2
215.538,29.6
215.54,30
215.542,30.3
215.544,30.6
215.546,30.8
215.548,31
215.55,31.3
215.552,31.4
215.554,31.6
215.556,31.7
215.558,31.8
215.56,31.9
215.562,31.9
215.564,31.9
215.566,31.8
215.568,31.8
215.57,31.7
215.572,31.7
215.574,31.6
215.576,31.4
215.578,31.3
215.58,31.1
215.582,30.8
215.584,30.6
215.586,30.3
215.588,30
215.59,29.7
215.592,29.3
215.594,28.9
215.596,28.5
215.598,28
215.6,27.5
215.602,27.1
215.604,26.6
215.606,26.1
215.608,25.5
215.61,24.9
215.612,24.3
215.614,23.6
215.616,22.9
215.618,22.3
215.62,21.6
215.622,20.8
215.624,20.1
215.626,19.2
215.628,18.5
215.63,17.7
215.632,16.8
215.634,15.9
215.636,15
215.638,14.3
215.64,13.4
215.642,12.5
215.644,11.5
215.646,10.6
215.648,9.8
215.65,9
215.652,8.1
215.654,7.3
215.656,6.6
215.658,5.9
215.66,5.2
215.662,4.5
215.664,4
215.666,3.4
215.668,3
215.67,2.6
215.672,2.3
215.674,2.1
215.676,2
215.678,1.8
215.68,1.6
215.682,1.5
215.684,1.4
215.686,1.3
215.688,1.3
215.69,1.3
215.692,1.2
215.694,1.2
215.696,1.1
215.698,1.1
215.7,1.1
215.702,1
215.704,1.1
215.706,1.1
215.708,1.1
215.71,1
215.712,1
215.714,1
215.716,1
215.718,1
215.72,1
215.722,1
215.724,1
215.726,1
215.728,1
215.73,0.9
215.732,0.9
215.734,0.9
215.736,0.9
215.738,0.9
215.74,0.9
215.742,0.9
215.744,0.9
215.746,0.8
215.748,0.8
215.75,0.8
215.752,0.8
215.754,0.8
215.756,0.8
215.758,0.8
215.76,0.8
215.762,0.7
215.764,0.7
215.766,0.7
215.768,0.7
215.77,0.7
215.772,0.7
215.774,0.7
215.776,0.7
215.778,0.6
215.78,0.6
215.782,0.6
215.784,0.6
215.786,0.6
215.788,0.6
215.79,0.6
215.792,0.6
215.794,0.5
215.796,0.5
215.798,0.5
215.8,0.5
215.802,0.5
215.804,0.5
215.806,0.5
215.808,0.5
215.81,0.5
215.812,0.4
215.814,0.4
215.816,0.4
215.818,0.4
215.82,0.5
215.822,0.4
215.824,0.5
215.826,0.5
215.828,0.4
215.83,0.4
215.832,0.4
215.834,0.4
215.836,0.5
215.838,0.5
215.84,0.5
215.842,0.5
215.844,0.5
215.846,0.5
215.848,0.5
215.85,0.5
215.852,0.5
215.854,0.6
215.856,0.7
215.858,0.8
215.86,0.9
215.862,1.1
215.864,1.2
215.866,1.6
215.868,1.9
215.87,2.3
215.872,2.8
215.874,3.5
215.876,4.1
215.878,4.8
215.88,5.6
215.882,6.4
215.884,7.3
215.886,8.4
215.888,9.4
215.89,10.4
215.892,11.5
215.894,12.5
215.896,13.6
215.898,14.6
215.9,15.7
215.902,16.8
215.904,18
215.906,19
215.908,20.1
215.91,21.1
215.912,22.1
215.914,23.1
215.916,24.1
215.918,25.1
215.92,26.1
215.922,27.1
215.924,27.9
215.926,28.8
215.928,29.7
215.93,30.6
215.932,31.3
215.934,32.1
215.936,33
215.938,33.8
215.94,34.6
215.942,35.3
215.944,35.9
215.946,36.6
215.948,37.2
215.95,37.9
215.952,38.5
215.954,39.2
215.956,39.6
215.958,40.2
215.96,40.7
215.962,41.2
215.964,41.7
215.966,42.1
215.968,42.5
215.97,42.9
215.972,43.4
215.974,43.7
215.976,43.9
215.978,44.2
215.98,44.5
215.982,44.7
215.984,44.9
215.986,45.1
215.988,45.3
215.99,45.5
215.992,45.6
215.994,45.6
215.996,45.7
215.998,45.7
216,45.7
216.002,45.7
216.004,45.7
216.006,45.7
216.008,45.6
216.01,45.5
216.012,45.3
216.014,45.1
216.016,44.9
216.018,44.6
216.02,44.4
216.022,44.2
216.024,43.9
216.026,43.6
216.028,43.2
216.03,42.8
216.032,42.4
216.034,42
216.036,41.5
216.038,41
216.04,40.6
216.042,40
216.044,39.5
216.046,38.9
216.048,38.3
216.05,37.7
216.052,37
216.054,36.4
216.056,35.7
216.058,35.1
216.06,34.3
216.062,33.5
216.064,32.7
216.066,31.9
216.068,31.1
216.07,30.3
216.072,29.5
216.074,28.6
216.076,27.6
216.078,26.8
216.08,25.8
216.082,24.8
216.084,23.8
216.086,22.9
216.088,21.9
216.09,20.8
216.092,19.7
216.094,18.7
216.096,17.5
216.098,16.4
216.1,15.3
216.102,14.3
216.104,13.2
216.106,12.1
216.108,11.1
216.11,10.1
216.112,9
216.114,8
216.116,7
216.118,6.1
216.12,5.3
216.122,4.5
216.124,3.8
216.126,3.2
216.128,2.6
216.13,2.1
216.132,1.8
216.134,1.4
216.136,1.2
216.138,1
216.14,0.9
216.142,0.8
216.144,0.7
216.146,0.6
216.148,0.5
216.15,0.5
216.152,0.5
216.154,0.5
216.156,0.5
216.158,0.5
216.16,0.5
216.162,0.4
216.164,0.4
216.166,0.4
216.168,0.4
216.17,0.4
216.172,0.5
216.174,0.5
216.176,0.5
216.178,0.4
216.18,0.4
216.182,0.4
216.184,0.4
216.186,0.5
216.188,0.5
216.19,0.5
216.192,0.5
216.194,0.5
216.196,0.5
216.198,0.5
216.2,0.5
216.202,0.5
216.204,0.5
216.206,0.6
216.208,0.6
216.21,0.6
216.212,0.6
216.214,0.6
216.216,0.6
216.218,0.6
216.22,0.6
216.222,0.7
216.224,0.7
216.226,0.7
216.228,0.7
216.23,0.7
216.232,0.7
216.234,0.7
216.236,0.8
216.238,0.8
216.24,0.8
216.242,0.8
216.244,0.8
216.246,0.8
216.248,0.8
216.25,0.8
216.252,0.8
216.254,0.9
216.256,0.9
216.258,0.9
216.26,0.9
216.262,0.9
216.264,0.9
216.266,0.9
216.268,0.9
216.27,0.9
216.272,1
216.274,1
216.276,1
216.278,1
216.28,1
216.282,1
216.284,1
216.286,1
216.288,1
216.29,1.1
216.292,1.1
216.294,1.1
216.296,1.1
216.298,1
216.3,1.1
216.302,1.1
216.304,1.2
216.306,1.2
216.308,1.3
216.31,1.3
216.312,1.3
216.314,1.3
216.316,1.4
216.318,1.5
216.32,1.6
216.322,1.8
216.324,2
216.326,2.1
216.328,2.3
216.33,2.6
216.332,2.9
216.334,3.4
216.336,3.9
216.338,4.5
216.34,5.1
216.342,5.8
216.344,6.4
216.346,7.2
216.348,8
216.35,8.8
216.352,9.7
216.354,10.5
216.356,11.4
216.358,12.3
216.36,13.2
216.362,14.1
216.364,14.8
216.366,15.7
216.368,16.6
216.37,17.4
216.372,18.3
216.374,19
216.376,19.8
216.378,20.6
216.38,21.3
216.382,22
216.384,22.7
216.386,23.3
216.388,24
216.39,24.6
216.392,25.2
216.394,25.7
216.396,26.2
216.398,26.7
216.4,27.1
216.402,27.7
216.404,28.1
216.406,28.5
216.408,28.9
216.41,29.3
216.412,29.6
216.414,29.9
216.416,30.2
216.418,30.4
216.42,30.7
216.422,30.9
216.424,31.1
216.426,31.3
216.428,31.3
216.43,31.3
216.432,31.4
216.434,31.4
216.436,31.4
216.438,31.4
216.44,31.4
216.442,31.3
216.444,31.3
216.446,31.1
216.448,30.9
216.45,30.7
216.452,30.5
216.454,30.3
216.456,30.1
216.458,29.8
216.46,29.4
216.462,29.1
216.464,28.7
216.466,28.2
216.468,27.8
216.47,27.4
216.472,27
216.474,26.5
216.476,26
216.478,25.4
216.48,24.8
216.482,24.2
216.484,23.5
216.486,22.9
216.488,22.4
216.49,21.6
216.492,20.9
216.494,20.1
216.496,19.3
216.498,18.6
216.5,17.8
216.502,17
216.504,16.1
216.506,15.2
216.508,14.5
216.51,13.6
216.512,12.6
216.514,11.7
216.516,10.8
216.518,10
216.52,9.2
216.522,8.4
216.524,7.6
216.526,6.8
216.528,6.1
216.53,5.4
216.532,4.7
216.534,4.1
216.536,3.6
216.538,3.2
216.54,2.8
216.542,2.4
216.544,2.2
216.546,2
216.548,1.8
216.55,1.6
216.552,1.5
216.554,1.5
216.556,1.4
216.558,1.3
216.56,1.3
216.562,1.3
216.564,1.1
216.566,1.2
216.568,1.1
216.57,1.1
216.572,1.1
216.574,1.1
216.576,1
216.578,1
216.58,1
216.582,1
216.584,1
216.586,1
216.588,1
216.59,1
216.592,1
216.594,1
216.596,1
216.598,0.9
216.6,0.9
216.602,0.9
216.604,0.9
216.606,0.9
216.608,0.9
216.61,0.9
216.612,0.9
216.614,0.8
216.616,0.8
216.618,0.8
216.62,0.8
216.622,0.8
216.624,0.8
216.626,0.8
216.628,0.8
216.63,0.8
216.632,0.7
216.634,0.7
216.636,0.7
216.638,0.7
216.64,0.7
216.642,0.7
216.644,0.7
216.646,0.6
216.648,0.6
216.65,0.6
216.652,0.6
216.654,0.6
216.656,0.6
216.658,0.6
216.66,0.6
216.662,0.6
216.664,0.5
216.666,0.5
216.668,0.5
216.67,0.5
216.672,0.5
216.674,0.5
216.676,0.5
216.678,0.5
216.68,0.5
216.682,0.4
216.684,0.5
216.686,0.4
216.688,0.4
216.69,0.5
216.692,0.5
216.694,0.4
216.696,0.4
216.698,0.4
216.7,0.4
216.702,0.4
216.704,0.4
216.706,0.5
216.708,0.5
216.71,0.5
216.712,0.5
216.714,0.5
216.716,0.5
216.718,0.5
216.72,0.5
216.722,0.6
216.724,0.6
216.726,0.6
216.728,0.7
216.73,0.8
216.732,0.9
216.734,1.1
216.736,1.3
216.738,1.7
216.74,2.1
216.742,2.4
216.744,2.9
216.746,3.5
216.748,4.1
216.75,4.9
216.752,5.7
216.754,6.6
216.756,7.5
216.758,8.5
216.76,9.5
216.762,10.5
216.764,11.5
216.766,12.6
216.768,13.7
216.77,14.7
216.772,15.8
216.774,16.9
216.776,18
216.778,19
216.78,20
216.782,21.1
216.784,22.1
216.786,23.1
216.788,24.2
216.79,25.1
216.792,26.1
216.794,27
216.796,27.8
216.798,28.7
216.8,29.6
216.802,30.5
216.804,31.3
216.806,32.1
216.808,32.9
216.81,33.6
216.812,34.4
216.814,35.1
216.816,35.7
216.818,36.4
216.82,37.1
216.822,37.7
216.824,38.4
216.826,38.9
216.828,39.5
216.83,39.9
216.832,40.4
216.834,40.9
216.836,41.4
216.838,41.8
216.84,42.3
216.842,42.7
216.844,43
216.846,43.3
216.848,43.6
216.85,43.8
216.852,44.1
216.854,44.3
216.856,44.6
216.858,44.8
216.86,44.9
216.862,45
216.864,45.1
216.866,45.2
216.868,45.2
216.87,45.3
216.872,45.3
216.874,45.3
216.876,45.3
216.878,45.1
216.88,45
216.882,44.8
216.884,44.7
216.886,44.5
216.888,44.3
216.89,44.1
216.892,43.9
216.894,43.6
216.896,43.3
216.898,43
216.9,42.6
216.902,42.2
216.904,41.8
216.906,41.4
216.908,40.9
216.91,40.4
216.912,39.9
216.914,39.4
216.916,38.8
216.918,38.3
216.92,37.7
216.922,37.1
216.924,36.4
216.926,35.7
216.928,35.1
216.93,34.3
216.932,33.6
216.934,32.8
216.936,32
216.938,31.3
216.94,30.5
216.942,29.6
216.944,28.7
216.946,27.8
216.948,26.9
216.95,26
216.952,25
216.954,24
216.956,23
216.958,22.1
216.96,21.1
216.962,20
216.964,18.9
216.966,17.9
216.968,16.8
216.97,15.7
216.972,14.6
216.974,13.6
216.976,12.5
216.978,11.4
216.98,10.4
216.982,9.4
216.984,8.3
216.986,7.4
216.988,6.5
216.99,5.7
216.992,4.9
216.994,4.1
216.996,3.4
216.998,2.8
217,2.3
217.002,2
217.004,1.6
217.006,1.4
217.008,1.1
217.01,0.9
217.012,0.8
217.014,0.7
217.016,0.6
217.018,0.6
217.02,0.5
217.022,0.6
217.024,0.5
217.026,0.5
217.028,0.5
217.03,0.5
217.032,0.4
217.034,0.4
217.036,0.4
217.038,0.4
217.04,0.5
217.042,0.5
217.044,0.4
217.046,0.4
217.048,0.4
217.05,0.4
217.052,0.4
217.054,0.5
217.056,0.5
217.058,0.5
217.06,0.5
217.062,0.5
217.064,0.5
217.066,0.5
217.068,0.5
217.07,0.5
217.072,0.5
217.074,0.6
217.076,0.6
217.078,0.5
217.08,0.6
217.082,0.6
217.084,0.6
217.086,0.6
217.088,0.6
217.09,0.7
217.092,0.7
217.094,0.6
217.096,0.6
217.098,0.7
217.1,0.6
217.102,0.7
217.104,0.8
217.106,0.8
217.108,0.8
217.11,0.8
217.112,0.8
217.114,0.8
217.116,0.8
217.118,0.8
217.12,0.8
217.122,0.9
217.124,0.9
217.126,0.9
217.128,0.9
217.13,0.9
217.132,0.9
217.134,0.9
217.136,0.9
217.138,0.9
217.14,1
217.142,1
217.144,1
217.146,0.9
217.148,0.9
217.15,0.9
217.152,1
217.154,1
217.156,1
217.158,1
217.16,1
217.162,1
217.164,1
217.166,1
217.168,1
217.17,1.1
217.172,1.1
217.174,1.2
217.176,1.2
217.178,1.2
217.18,1.2
217.182,1.2
217.184,1.3
217.186,1.4
217.188,1.4
217.19,1.6
217.192,1.7
217.194,1.8
217.196,1.9
217.198,2.1
217.2,2.3
217.202,2.6
217.204,3
217.206,3.5
217.208,4
217.21,4.6
217.212,5.1
217.214,5.8
217.216,6.4
217.218,7.2
217.22,8
217.222,8.9
217.224,9.8
217.226,10.5
217.228,11.4
217.23,12.2
217.232,13.1
217.234,14
217.236,14.8
217.238,15.7
217.24,16.5
217.242,17.4
217.244,18.2
217.246,18.9
217.248,19.6
217.25,20.4
217.252,21.1
217.254,21.9
217.256,22.6
217.258,23.1
217.26,23.8
217.262,24.4
217.264,25
217.266,25.5
217.268,26
217.27,26.6
217.272,27.1
217.274,27.4
217.276,27.9
217.278,28.3
217.28,28.6
217.282,29
217.284,29.3
217.286,29.6
217.288,29.9
217.29,30.1
217.292,30.4
217.294,30.6
217.296,30.7
217.298,30.8
217.3,30.9
217.302,31
217.304,31.1
217.306,31.1
217.308,31.1
217.31,31.1
217.312,31
217.314,30.9
217.316,30.8
217.318,30.6
217.32,30.5
217.322,30.3
217.324,30.1
217.326,29.8
217.328,29.5
217.33,29.2
217.332,28.9
217.334,28.5
217.336,28.1
217.338,27.7
217.34,27.3
217.342,26.9
217.344,26.4
217.346,25.9
217.348,25.3
217.35,24.8
217.352,24.2
217.354,23.6
217.356,23
217.358,22.4
217.36,21.7
217.362,20.9
217.364,20.2
217.366,19.4
217.368,18.8
217.37,17.9
217.372,17.2
217.374,16.3
217.376,15.4
217.378,14.6
217.38,13.7
217.382,12.9
217.384,12
217.386,11.1
217.388,10.4
217.39,9.5
217.392,8.7
217.394,7.8
217.396,7
217.398,6.3
217.4,5.6
217.402,5
217.404,4.4
217.406,3.9
217.408,3.4
217.41,2.9
217.412,2.6
217.414,2.2
217.416,2.1
217.418,1.9
217.42,1.7
217.422,1.6
217.424,1.5
217.426,1.4
217.428,1.4
217.43,1.3
217.432,1.2
217.434,1.2
217.436,1.2
217.438,1.2
217.44,1.2
217.442,1.1
217.444,1.1
217.446,1
217.448,1
217.45,1
217.452,1
217.454,1
217.456,1
217.458,1
217.46,1
217.462,1
217.464,0.9
217.466,0.9
217.468,0.9
217.47,0.9
217.472,0.9
217.474,1
217.476,1
217.478,0.9
217.48,0.9
217.482,0.8
217.484,0.8
217.486,0.9
217.488,0.8
217.49,0.9
217.492,0.8
217.494,0.8
217.496,0.8
217.498,0.8
217.5,0.7
217.502,0.7
217.504,0.8
217.506,0.7
217.508,0.8
217.51,0.7
217.512,0.7
217.514,0.7
217.516,0.6
217.518,0.6
217.52,0.6
